,selling_price,km_driven,mileage,engine,max_power,seats,age,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,brand_freq
3174,350000,40000,25.17,799.0,53.3,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3175,530000,120000,15.96,2523.0,62.1,7.0,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
3176,150000,35000,18.0,995.0,62.0,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3177,625000,12500,18.6,1197.0,81.86,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3178,378000,80000,18.9,1197.0,82.0,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,306
3179,210000,210000,25.17,799.0,53.3,5.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
3180,700000,100000,28.4,1248.0,74.02,5.0,7,0,1,0,0,0,1,0,0,1,0,0,1,0,0,550
3181,156000,110000,17.92,1086.0,62.1,5.0,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
3182,700000,103000,16.5,1493.0,70.0,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
3183,194000,577414,18.9,1061.0,67.0,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,306
3184,120000,100000,19.7,796.0,46.3,5.0,19,0,0,0,1,0,1,0,0,1,0,0,1,0,0,637
3185,415000,45000,15.5,1198.0,86.7,5.0,10,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1099
3186,450000,45000,15.5,1198.0,86.7,5.0,10,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1099
3187,325000,40000,19.4,1198.0,86.8,5.0,11,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1099
3188,525000,200000,15.96,2523.0,62.1,9.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,300
3189,265000,100000,21.1,814.0,55.2,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
3190,100000,120000,19.7,796.0,35.0,8.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
3191,400000,100000,23.0,1248.0,88.7,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3192,345000,40000,21.9,1396.0,88.8,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3193,850000,15000,16.55,2498.0,105.0,6.0,7,0,1,0,0,0,1,0,0,1,0,0,1,0,0,177
3194,620000,15000,20.89,1197.0,81.8,5.0,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0,306
3195,700000,10000,21.4,1197.0,83.1,5.0,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,306
3196,200000,90000,22.3,1248.0,74.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
3197,660000,80000,16.5,1493.0,70.0,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
3198,1700000,39000,13.5,2477.0,175.56,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3199,90000,60000,17.88,1396.0,52.8,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0,175
3200,1050000,28000,15.1,2179.0,140.0,7.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3201,160000,90000,15.6,1196.0,70.0,5.0,15,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
3202,150000,80000,13.5,1799.0,130.0,5.0,19,0,0,0,1,0,1,0,0,1,0,0,0,0,1,306
3203,200000,35000,19.0,998.0,67.1,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0,313
3204,365000,185000,21.43,1364.0,87.2,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,49
3205,140000,110000,15.7,1172.0,67.0,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
3206,360000,100000,20.5,1248.0,91.72,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
3207,200000,110000,17.7,1497.0,78.0,5.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
3208,250000,100000,17.5,1896.0,106.0,5.0,15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,58
3209,229999,110000,17.5,1896.0,106.0,5.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0,550
3210,320000,130000,17.8,1399.0,68.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,550
3211,85000,68300,19.465309615957125,19.465309615957125,1.0,19.465309615957125,22,0,0,0,1,0,1,0,0,1,0,0,0,0,1,550
3212,1200000,27000,15.8,1591.0,121.3,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,313
3213,740000,9000,21.4,1197.0,83.1,5.0,7,0,0,0,1,0,1,0,1,0,1,0,0,0,0,637
3214,570000,19000,20.89,1197.0,81.8,5.0,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0,306
3215,250000,100000,23.57,1396.0,70.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
3216,430000,20000,20.51,998.0,67.0,5.0,8,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1099
3217,225000,35000,21.1,814.0,55.2,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3218,440000,70000,22.54,1396.0,88.73,5.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3219,800000,70000,24.3,1248.0,88.5,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
3220,450000,53000,24.0,1120.0,70.0,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
3221,420000,105000,23.4,1248.0,74.0,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3222,500000,121941,12.8,2494.0,102.0,8.0,14,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1099
3223,350000,15000,23.84,1199.0,84.0,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3224,280000,100000,14.0,2489.0,95.0,8.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
3225,425000,152186,20.45,1461.0,83.8,5.0,12,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1099
3226,295000,82246,20.36,1197.0,78.9,5.0,12,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2844
3227,540000,20000,20.4,1197.0,81.8,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,142
3228,754000,40000,28.4,1248.0,74.02,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
3229,650000,89580,12.8,2494.0,102.0,8.0,14,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2844
3230,550000,250000,12.8,2494.0,102.0,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3231,550000,250000,12.8,2494.0,102.0,7.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3232,675000,2789,18.16,1196.0,86.8,5.0,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2844
3233,700000,35278,23.8,1499.0,98.97,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
3234,795000,2860,23.8,1499.0,98.97,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
3235,515000,200000,12.8,2494.0,102.0,7.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3236,450000,20000,18.15,1198.0,82.0,6.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3237,155000,60000,15.0,1086.0,66.6,5.0,17,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2844
3238,350000,100000,23.59,1364.0,67.1,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3239,250000,78562,20.0,1399.0,68.0,5.0,14,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
3240,450000,96000,22.32,1582.0,126.32,5.0,14,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2844
3241,55599,36088,16.1,796.0,37.0,4.0,22,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3242,420000,50000,22.54,1396.0,88.73,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,300
3243,315000,100000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3244,750000,40000,25.1,1248.0,88.5,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3245,450000,10000,19.02,1198.0,67.05,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,300
3246,175000,60000,17.8,1248.0,75.0,5.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0,550
3247,650000,10000,17.19,1197.0,81.86,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,177
3248,1050000,10000,25.47,1248.0,88.5,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,38
3249,375000,35000,22.32,1582.0,126.32,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
3250,1100000,80000,14.74,2199.0,194.3,7.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3251,1550000,28000,15.1,2179.0,152.87,7.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3252,620000,35000,24.29,1498.0,99.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3253,1511000,32000,16.3,1956.0,170.0,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
3254,135000,40000,18.9,998.0,67.1,5.0,22,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3255,320000,10000,25.17,799.0,53.3,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3256,1650000,25000,15.1,2179.0,152.87,7.0,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1099
3257,320000,50000,23.95,998.0,67.05,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3258,400000,129000,19.3,1248.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3259,900000,100000,16.0,2179.0,140.0,7.0,10,0,1,0,0,0,1,0,1,0,0,0,1,0,0,637
3260,310000,30000,24.7,796.0,47.3,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
3261,595000,28000,17.0,1198.0,108.5,5.0,7,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
3262,350000,70000,13.87,1598.0,86.0,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
3263,275000,110000,19.1,1405.0,70.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3264,420000,10000,15.37,1196.0,73.0,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,306
3265,250000,110000,18.1,1493.0,110.0,5.0,17,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
3266,250000,100000,17.8,1248.0,75.0,5.0,18,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
3267,525000,60000,16.9,1197.0,82.0,5.0,9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2844
3268,250000,110000,10.5,2609.0,120.0,7.0,17,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1099
3269,90000,64000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,18,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3270,430000,10000,23.1,998.0,67.04,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
3271,630000,35000,21.4,1197.0,83.1,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3272,550000,23000,20.3,1199.0,84.0,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,58
3273,630000,15000,28.4,1248.0,74.0,5.0,6,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
3274,850000,20000,18.49,2179.0,120.0,9.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3275,455000,90000,13.6,2523.0,63.0,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3276,445000,90000,13.6,2523.0,63.0,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3277,370000,80000,21.9,1396.0,88.76,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,177
3278,500000,50000,18.9,1197.0,82.0,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,300
3279,95000,50000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,20,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3280,140000,185000,19.4,1405.0,70.0,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3281,550000,40000,21.21,1197.0,81.8,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,313
3282,300000,30000,23.01,999.0,67.0,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,300
3283,150000,120000,23.03,1396.0,69.0,5.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,175
3284,229999,500000,18.9,998.0,67.1,5.0,14,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
3285,880000,46000,15.4,2179.0,120.0,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
3286,900000,120000,11.5,2982.0,171.0,7.0,14,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3287,720000,80000,15.4,2523.0,75.0,9.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
3288,550000,90000,22.54,1396.0,88.73,5.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
3289,720000,90000,15.4,2523.0,75.0,9.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
3290,70000,80000,19.465309615957125,19.465309615957125,1.0,19.465309615957125,19,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
3291,535000,70000,25.2,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3292,320000,91000,24.4,1120.0,71.0,5.0,10,0,1,0,0,0,1,0,0,1,0,0,0,0,1,49
3293,500000,90000,22.54,1396.0,88.73,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,177
3294,525000,110000,20.77,1248.0,88.76,7.0,11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,306
3295,220000,90000,23.01,999.0,67.0,5.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
3296,350000,50000,23.84,1199.0,84.0,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,313
3297,530000,60000,18.49,1493.0,100.0,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
3298,215000,35000,22.74,796.0,47.3,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
3299,335000,100000,20.54,1598.0,103.6,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1099
3300,320000,90000,24.4,1120.0,71.0,5.0,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3301,135000,120000,20.0,1399.0,68.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
3302,175000,95000,19.0,998.0,66.1,5.0,16,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
3303,800000,35000,15.96,2523.0,62.1,7.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,175
3304,78000,38000,15.3,1193.0,65.3,5.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
3305,565000,56000,17.4,1497.0,117.3,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
3306,575000,50000,22.54,1396.0,88.73,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3307,170000,70000,21.1,814.0,55.2,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
3308,250999,30000,22.74,796.0,47.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3309,950000,188000,16.0,2179.0,140.0,7.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3310,650000,60000,17.8,1497.0,117.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
3311,550000,133000,14.0,2179.0,138.1,7.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,64
3312,650000,160000,12.8,2494.0,102.0,7.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3313,800000,150000,15.1,2179.0,140.0,7.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,177
3314,250999,30000,22.05,796.0,47.3,5.0,5,0,0,0,1,0,1,0,0,1,1,0,0,0,0,306
3315,170000,60000,22.74,796.0,47.3,5.0,12,0,0,0,1,0,1,0,0,1,0,0,1,0,0,313
3316,250000,30000,19.09,1396.0,69.0,5.0,12,0,1,0,0,0,1,0,0,1,1,0,0,0,0,306
3317,312000,80000,13.7,1399.0,98.82,7.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3318,250000,20000,22.74,796.0,47.3,5.0,11,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
3319,200000,80000,21.1,814.0,55.2,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3320,670000,73000,15.4,2523.0,75.0,7.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,306
3321,270000,50000,21.1,814.0,55.2,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,26
3322,360000,200000,15.96,2523.0,62.1,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
3323,630000,46000,28.4,1248.0,74.0,5.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3324,400000,50000,23.5,909.0,45.0,8.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
3325,1000000,15000,19.01,1462.0,103.2,6.0,6,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
3326,650000,44000,23.65,1248.0,88.5,5.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0,313
3327,217000,120000,21.1,1248.0,73.9,5.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3328,280000,70000,18.6,1197.0,85.8,5.0,13,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
3329,350000,90000,14.09,1596.0,99.6,5.0,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3330,1150000,42000,16.0,2179.0,140.0,7.0,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3331,420000,30000,18.9,1197.0,82.0,5.0,9,0,0,0,1,0,1,0,0,1,0,0,1,0,0,177
3332,810000,80000,20.73,1373.0,91.1,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3333,290000,90000,17.0,1197.0,80.0,5.0,14,0,0,0,1,0,1,0,0,1,0,0,0,0,1,300
3334,180000,60000,18.6,1199.0,79.4,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3335,160000,162000,15.37,1196.0,73.0,5.0,15,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
3336,66000,70000,23.9,624.0,37.48,4.0,8,0,0,0,1,0,1,0,0,1,0,0,0,0,1,177
3337,369000,20000,20.51,998.0,67.04,5.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
3338,300000,80000,13.93,2179.0,138.1,7.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
3339,350000,90000,13.6,2523.0,63.0,7.0,17,0,1,0,0,0,1,0,0,1,1,0,0,0,0,550
3340,220000,120000,19.2,1197.0,80.0,5.0,17,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2844
3341,160000,220000,14.8,2499.0,80.0,10.0,20,0,1,0,0,0,1,0,0,1,1,0,0,0,0,300
3342,221000,100000,17.8,1248.0,75.0,5.0,16,0,1,0,0,0,1,0,0,1,0,0,1,0,0,637
3343,400000,35000,17.57,1193.0,88.7,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,637
3344,250000,120000,13.4,2362.0,164.7,5.0,21,0,0,0,1,0,1,0,0,1,0,0,1,0,0,306
3345,390000,120000,13.6,2523.0,63.0,7.0,14,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2844
3346,190000,110000,15.37,1196.0,73.0,5.0,13,0,0,0,1,0,1,0,0,1,1,0,0,0,0,49
3347,300000,60000,25.17,799.0,53.3,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3348,750000,27000,22.54,1396.0,88.73,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
3349,650000,50000,26.59,1248.0,74.0,5.0,9,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
3350,635000,40000,17.8,1198.0,86.7,5.0,7,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3351,520000,88000,22.32,1582.0,126.32,5.0,12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,43
3352,1500000,50000,16.36,2179.0,140.0,7.0,5,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
3353,415000,80000,22.32,1582.0,126.32,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,177
3354,700000,60000,22.54,1396.0,88.76,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,177
3355,484999,26000,21.21,1197.0,81.8,5.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1099
3356,120000,80000,16.6,1388.0,68.0,5.0,18,0,0,0,1,0,1,0,0,1,0,0,1,0,0,142
3357,220000,60000,21.1,814.0,55.2,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,637
3358,320000,80000,20.36,1197.0,78.9,5.0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0,313
3359,375000,90000,22.9,1248.0,74.0,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,142
3360,440000,80000,22.32,1582.0,126.32,5.0,13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,313
3361,550000,15000,18.9,1197.0,81.86,5.0,6,0,0,0,1,0,1,0,1,0,1,0,0,0,0,177
3362,640000,35000,25.2,1248.0,74.0,5.0,8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1099
3363,420000,120000,23.59,1364.0,67.04,5.0,11,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3364,330000,63000,24.0,1120.0,70.0,5.0,9,0,1,0,0,0,1,0,0,1,0,0,0,0,1,300
3365,800000,25000,21.66,1498.0,108.62,5.0,6,0,1,0,0,0,1,0,0,1,1,0,0,0,0,313
3366,240000,64500,18.9,998.0,67.1,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3367,360000,100000,25.32,1198.0,77.0,6.0,9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2844
3368,750000,40000,23.9,1582.0,126.2,5.0,8,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3369,570000,15000,18.6,1197.0,81.83,5.0,8,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
3370,450000,25000,23.59,1364.0,67.04,5.0,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3371,270000,82000,18.5,1197.0,85.8,5.0,9,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2844
3372,459999,87000,20.77,1248.0,88.76,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3373,240000,80000,23.95,998.0,67.05,5.0,10,0,0,0,1,0,1,0,0,1,0,0,1,0,0,306
3374,320000,110000,19.01,1461.0,108.45,5.0,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2844
3375,149000,148000,21.12,1248.0,88.8,5.0,14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,175
3376,1500000,40000,16.36,2179.0,140.0,7.0,7,0,1,0,0,0,1,0,0,1,1,0,0,0,0,175
3377,180000,70000,16.36,1495.0,93.7,5.0,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0,177
3378,185000,70000,13.45,1086.0,62.1,5.0,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,47
3379,65000,40000,16.1,796.0,37.0,4.0,17,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2844
3380,130000,120000,17.0,1405.0,70.0,5.0,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,300
3381,330000,60000,17.8,1399.0,67.0,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2844
3382,190000,90000,18.8,1248.0,90.0,5.0,14,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
3383,501000,68000,22.9,1248.0,74.0,5.0,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
3384,600000,24500,25.8,1498.0,98.6,5.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
3385,570000,77000,15.1,2179.0,140.0,7.0,13,0,1,0,0,1,0,0,0,1,0,0,1,0,0,550
3386,450000,85000,25.8,1498.0,98.6,5.0,10,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
3387,285000,45500,16.78,1496.0,88.73,5.0,14,0,0,0,1,1,0,0,0,1,1,0,0,0,0,177
3388,490000,67000,28.4,1248.0,74.0,5.0,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
3389,500000,77000,28.4,1248.0,74.0,5.0,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,550
3390,275000,47000,21.1,814.0,55.2,5.0,9,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2844
3391,440000,57000,23.84,1199.0,84.48,5.0,8,0,0,0,1,1,0,0,0,1,1,0,0,0,0,637
3392,825000,71500,22.54,1396.0,88.73,5.0,7,0,1,0,0,1,0,0,0,1,1,0,0,0,0,550
3393,411000,110000,23.59,1364.0,67.04,5.0,13,0,1,0,0,1,0,0,0,1,1,0,0,0,0,306
3394,470000,82000,26.59,1248.0,74.0,5.0,12,0,1,0,0,1,0,0,0,1,0,0,1,0,0,637
3395,445000,70000,28.4,1248.0,74.0,5.0,12,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2844
3396,752000,28000,27.39,1248.0,74.0,5.0,8,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2844
3397,650000,125000,21.14,1498.0,103.52,5.0,9,0,1,0,0,1,0,0,0,1,0,0,1,0,0,313
3398,450000,67000,28.4,1248.0,74.0,5.0,12,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2844
3399,350000,93500,17.0,1497.0,118.0,5.0,14,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2844
3400,511000,8500,22.0,1197.0,81.8,5.0,13,0,0,0,1,1,0,0,0,1,1,0,0,0,0,175
3401,700000,80000,27.39,1248.0,74.0,5.0,9,0,1,0,0,1,0,0,0,1,1,0,0,0,0,637
3402,142000,97000,16.6,1388.0,68.0,5.0,18,0,0,0,1,0,1,0,0,1,1,0,0,0,0,550
3403,725000,90000,13.93,2179.0,138.0,7.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,637
3404,630000,30000,18.6,1197.0,81.83,5.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3405,480000,50000,18.6,1197.0,81.83,5.0,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2844
3406,330000,30000,23.95,998.0,67.05,5.0,9,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3407,500000,20000,11.96,1298.0,80.0,8.0,8,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1099
3408,300000,60300,22.07,1199.0,73.9,5.0,13,0,1,0,0,0,1,0,0,1,1,0,0,0,0,47
